,Unnamed: 0,tweet_id,retweeter_id,retweeter_location
46363,46363,1459714942639038465,1226492046460014593,Canada
46365,46365,1459714942639038465,235214519,Taiwan
46368,46368,1459714942639038465,135605584,Russia
46371,46371,1459714942639038465,443805353,United States
46372,46372,1459714942639038465,753358988,Philippines
46375,46375,1459714942639038465,759721282573258752,Argentina
46376,46376,1459714942639038465,1294492832539930626,None
46377,46377,1459714942639038465,68599588,United States
46378,46378,1459714942639038465,610042213,United States
46380,46380,1459714942639038465,1024697782198784001,Pakistan
46381,46381,1459714942639038465,1260292359239036928,Taiwan
46383,46383,1459714942639038465,969948312810999808,United States
46385,46385,1459281711393488896,1025835130571698176,Ghana
46388,46388,1459281711393488896,756560876778430464,Canada
46389,46389,1459281711393488896,168250701,Brazil
46392,46392,1459281711393488896,1093503942,Saudi Arabia
46395,46395,1459281711393488896,1246903905667219463,United States
46396,46396,1459281711393488896,778841755,United States
46397,46397,1459281711393488896,98561436,Australia
46398,46398,1459281711393488896,1436490141812592662,Brazil
46403,46403,1459281711393488896,93247577,None
46405,46405,1459281711393488896,1454676232377802755,Canada
46408,46408,1459281711393488896,138777684,Indonesia
46409,46409,1459281711393488896,1380908641780391938,Belgium
46412,46412,1459281711393488896,30113402,United States
46413,46413,1459281711393488896,34242483,Sweden
46418,46418,1459281711393488896,1333910722405937152,None
46419,46419,1459281711393488896,1121832794420916226,None
46422,46422,1459281711393488896,806003080135221248,United States
46423,46423,1459281711393488896,554159547,France
46426,46426,1459281711393488896,242987951,United States
46427,46427,1459281711393488896,3001791451,India
46431,46431,1459281711393488896,390713763,Turkey
46433,46433,1459281711393488896,3176780884,United Kingdom
46435,46435,1459281711393488896,495517695,Canada
46437,46437,1459281711393488896,50058051,United States
46439,46439,1459281711393488896,1421140305437286402,United States
46440,46440,1459281711393488896,486209015,Canada
46441,46441,1459281711393488896,36332025,Japan
46442,46442,1459281711393488896,198565394,Canada
46444,46444,1459281711393488896,78155771,United States
46445,46445,1459281711393488896,1115269738794504192,India
46448,46448,1459281711393488896,2322901370,Japan
46450,46450,1459281711393488896,826463300338720768,None
46451,46451,1459281711393488896,607364129,United States
46452,46452,1459281711393488896,1689228169,United States
46456,46456,1459281711393488896,919231967077511168,United States
46457,46457,1459281711393488896,1285271787652120577,United States
46458,46458,1459281711393488896,1377297812623388672,Cuba
46459,46459,1459281711393488896,171247666,Ecuador
46461,46461,1459281711393488896,1260292359239036928,Taiwan
46462,46462,1459281711393488896,3310470773,United States
46463,46463,1459281711393488896,1406725952349089800,None
46464,46464,1459281711393488896,840246333109809152,India
46465,46465,1459281711393488896,1226492046460014593,Canada
46468,46468,1459281711393488896,834672494,United States
46470,46470,1459248727579762692,21496372,None
46472,46472,1459248727579762692,1377297812623388672,Cuba
46475,46475,1459248727579762692,806003080135221248,United States
46476,46476,1459248727579762692,554159547,France
46478,46478,1459248727579762692,36332025,Japan
46479,46479,1459248727579762692,2322901370,Japan
46483,46483,1459248727579762692,1436490141812592662,Brazil
46484,46484,1459248727579762692,3037084724,United States
46487,46487,1459248727579762692,1226492046460014593,Canada
46488,46488,1459248727579762692,607364129,United States
46490,46490,1459248727579762692,834672494,United States
46491,46491,1459248727579762692,999765192824238086,United States
46492,46492,1459248727579762692,3029047533,Cameroon
46494,46494,1459248727579762692,1213065342395699201,None
46495,46495,1459248727579762692,33043779,United States
46497,46497,1459248727579762692,1132558212195004416,None
46500,46500,1459248727579762692,1260292359239036928,Taiwan
46501,46501,1459248727579762692,4818931821,United Kingdom
46507,46507,1458996214821638157,8250252,Belize
46508,46508,1458996214821638157,1071808341414883329,United States
46509,46509,1458996214821638157,144668938,None
46511,46511,1458996214821638157,2504624659,Australia
46513,46513,1458996214821638157,93247577,None
46514,46514,1458996214821638157,1401491452161630210,United Kingdom
46518,46518,1458996214821638157,1213065342395699201,None
46523,46523,1458996214821638157,3316571907,None
46531,46531,1458996214821638157,1390379489734103046,Turkey
46534,46534,1458996214821638157,2427608270,None
46535,46535,1458996214821638157,910190256284160001,Canada
46541,46541,1458996214821638157,1459071941525094420,Canada
46544,46544,1458996214821638157,704771555470012417,Iceland
46545,46545,1458996214821638157,4149004933,United States
46546,46546,1458996214821638157,15070990,India
46547,46547,1458996214821638157,1194967326229069825,United States
46548,46548,1458996214821638157,1380908641780391938,Belgium
46549,46549,1458996214821638157,36332025,Japan
46550,46550,1458996214821638157,2322901370,Japan
46551,46551,1458996214821638157,1226492046460014593,Canada
46552,46552,1458996214821638157,3021596782,Pakistan
46556,46556,1458996214821638157,806003080135221248,United States
46557,46557,1458996214821638157,211194390,Ecuador
46558,46558,1458996214821638157,871016361543073792,India
46561,46561,1458996214821638157,607364129,United States
46563,46563,1458996214821638157,896496644656685056,United States
46565,46565,1458996214821638157,58389610,None
46566,46566,1458996214821638157,26947037,None
46568,46568,1458996214821638157,2371568121,Brazil
46569,46569,1458996214821638157,1326164588333764608,None
46570,46570,1458996214821638157,1260292359239036928,Taiwan
46572,46572,1458996214821638157,2186827189,United States
46573,46573,1458958522830372867,412809859,None
46578,46578,1458958522830372867,458117860,United States
46581,46581,1458958522830372867,2755997790,United States
46582,46582,1458958522830372867,18318729,United States
46583,46583,1458958522830372867,3140705270,United States
46584,46584,1458958522830372867,44983921,United States
46585,46585,1458958522830372867,25856488,United States
46587,46587,1458958522830372867,4138891279,United States
46588,46588,1458958522830372867,1377297812623388672,Cuba
46589,46589,1458958522830372867,299228395,United States
46590,46590,1458958522830372867,2528657263,United States
46591,46591,1458958522830372867,89274116,United States
46592,46592,1458958522830372867,93247577,None
46594,46594,1458958522830372867,817172526237421568,United States
46595,46595,1458958522830372867,81498192,United States
46596,46596,1458958522830372867,2285706763,United States
46597,46597,1458958522830372867,789328194444730368,United States
46598,46598,1458958522830372867,916391951489835008,None
46599,46599,1458958522830372867,2225674260,None
46601,46601,1458958522830372867,58533091,United States
46604,46604,1458958522830372867,82214121,None
46605,46605,1458958522830372867,84599260,United States
46606,46606,1458958522830372867,1445941030826778626,United States
46607,46607,1458958522830372867,4926184569,United States
46608,46608,1458958522830372867,600608585,United States
46609,46609,1458958522830372867,43449445,United States
46610,46610,1458958522830372867,21201894,Japan
46612,46612,1458958522830372867,196433822,United States
46613,46613,1458958522830372867,522300647,Ghana
46614,46614,1458958522830372867,27421394,United States
46616,46616,1458958522830372867,68634262,Mexico
46623,46623,1458958522830372867,2564926515,None
46625,46625,1458958522830372867,1459295002207698944,None
46627,46627,1458958522830372867,582063522,None
46628,46628,1458958522830372867,626287142,None
46633,46633,1458958522830372867,32724127,United States
46636,46636,1458958522830372867,2264867378,None
46637,46637,1458958522830372867,882393646548611077,Cameroon
46638,46638,1458958522830372867,22657202,None
46640,46640,1458958522830372867,1278719175452655617,United States
46641,46641,1458958522830372867,1007087719464472578,United States
46642,46642,1458958522830372867,122494462,None
46643,46643,1458958522830372867,65191047,None
46645,46645,1458958522830372867,734807417867755521,United States
46647,46647,1458958522830372867,1219740454067064832,United States
46648,46648,1458958522830372867,1126414386804023297,United States
46649,46649,1458958522830372867,809790340265902080,United States
46650,46650,1458958522830372867,919231967077511168,United States
46651,46651,1458958522830372867,28946543,United States
46652,46652,1458958522830372867,1213065342395699201,None
46653,46653,1458958522830372867,1438987191938600960,United States
46654,46654,1458958522830372867,59371778,United States
46655,46655,1458958522830372867,38800425,United States
46656,46656,1458958522830372867,3260472553,None
46657,46657,1458958522830372867,713222361,Switzerland
46658,46658,1458958522830372867,1374917138998308864,None
46661,46661,1458958522830372867,1204538720399040512,United States
46663,46663,1458924030266785819,2329233626,United States
46664,46664,1458924030266785819,1377297812623388672,Cuba
46665,46665,1458924030266785819,93247577,None
46671,46671,1458924030266785819,3037084724,United States
46673,46673,1458924030266785819,3160526494,Brazil
46676,46676,1458924030266785819,4149004933,United States
46681,46681,1458924030266785819,896496644656685056,United States
46682,46682,1458924030266785819,413124796,None
46683,46683,1458924030266785819,761370194,None
46684,46684,1458924030266785819,86644028,United States
46686,46686,1458924030266785819,806003080135221248,United States
46687,46687,1458924030266785819,89766826,India
46689,46689,1458924030266785819,1025835130571698176,Ghana
46690,46690,1458924030266785819,36332025,Japan
46693,46693,1458924030266785819,509561504,Canada
46694,46694,1458924030266785819,2322901370,Japan
46697,46697,1458924030266785819,918808274765471744,Canada
46698,46698,1458924030266785819,2186827189,United States
46700,46700,1458924030266785819,2247798150,United States
46701,46701,1458924030266785819,1226492046460014593,Canada
46702,46702,1458924030266785819,1007136185993519104,United States
46703,46703,1458924030266785819,2266893956,United States
46705,46705,1458924030266785819,1260292359239036928,Taiwan
46707,46707,1458924030266785819,1321498453848006656,Canada
46708,46708,1458924030266785819,119384042,Netherlands
46711,46711,1458924030266785819,746675808987717632,None
46712,46712,1458924030266785819,2298345431,United States
46715,46715,1458924030266785819,103211070,None
46716,46716,1458924030266785819,607364129,United States
46717,46717,1458924030266785819,502691994,United States
46718,46718,1458924030266785819,1351350235340152838,United States
46719,46719,1458924030266785819,35981452,Ecuador
46720,46720,1458895761224069145,1377297812623388672,Cuba
46729,46729,1458895761224069145,2582439872,Australia
46730,46730,1458895761224069145,86644028,United States
46731,46731,1458895761224069145,1421140305437286402,United States
46732,46732,1458895761224069145,1025835130571698176,Ghana
46733,46733,1458895761224069145,36332025,Japan
46734,46734,1458895761224069145,2322901370,Japan
46735,46735,1458895761224069145,1226492046460014593,Canada
46736,46736,1458895761224069145,1260292359239036928,Taiwan
46737,46737,1458895761224069145,284651730,Japan
46741,46741,1458895761224069145,1060613085424013313,Singapore
46744,46744,1458895761224069145,554159547,France
46745,46745,1458895761224069145,981679896253444100,United States
46746,46746,1458895761224069145,2266893956,United States
46749,46749,1458895761224069145,2923534360,United States
46750,46750,1458895761224069145,806003080135221248,United States
46751,46751,1458895761224069145,607364129,United States
46753,46753,1458895761224069145,716362186247917568,United States
46757,46757,1458862307069480986,2504624659,Australia
46760,46760,1458862307069480986,487015060,United Kingdom
46762,46762,1458862307069480986,993348150118240257,United States
46765,46765,1458862307069480986,907972279027593216,South Africa
46768,46768,1458862307069480986,4149004933,United States
46769,46769,1458862307069480986,857916146,Malaysia
46770,46770,1458862307069480986,78155771,United States
46771,46771,1458862307069480986,561643956,United States
46773,46773,1458862307069480986,4237744392,United States
46775,46775,1458862307069480986,756560876778430464,Canada
46776,46776,1458862307069480986,168567026,United States
46778,46778,1458862307069480986,724433440976695296,Australia
46781,46781,1458862307069480986,477092889,United States
46782,46782,1458862307069480986,1350473949763629059,France
46783,46783,1458862307069480986,14262590,None
46788,46788,1458862307069480986,1138416104,United States
46791,46791,1458862307069480986,527849725,Turkey
46792,46792,1458862307069480986,3238321200,Canada
46793,46793,1458862307069480986,1025835130571698176,Ghana
46794,46794,1458862307069480986,36332025,Japan
46795,46795,1458862307069480986,834672494,United States
46797,46797,1458862307069480986,2322901370,Japan
46798,46798,1458862307069480986,2570774007,None
46799,46799,1458862307069480986,3310470773,United States
46800,46800,1458862307069480986,947923216076627968,Canada
46803,46803,1458862307069480986,711945388673007616,None
46804,46804,1458862307069480986,778841755,United States
46805,46805,1458862307069480986,1260292359239036928,Taiwan
46806,46806,1458862307069480986,138203671,None
46808,46808,1458862307069480986,768001130,United States
46809,46809,1458862307069480986,3037084724,United States
46810,46810,1458862307069480986,259102385,None
46811,46811,1458862307069480986,1336117493585199106,None
46813,46813,1458862307069480986,785353507,United States
46814,46814,1458862307069480986,554159547,France
46815,46815,1458862307069480986,1132558212195004416,None
46816,46816,1458862307069480986,707570246828187650,United States
46817,46817,1458862307069480986,506740019,Australia
46818,46818,1458862307069480986,1226492046460014593,Canada
46820,46820,1458862307069480986,761711631156011009,United States
46821,46821,1458862307069480986,999765192824238086,United States
46826,46826,1458862307069480986,1265173875622473728,United States
46830,46830,1458862307069480986,3264920857,United States
46831,46831,1458862307069480986,1458181397823229960,United States
46832,46832,1458862307069480986,3708865336,France
46833,46833,1458862307069480986,37705398,None
46834,46834,1458862307069480986,24781646,United States
46837,46837,1458862307069480986,3851266943,Sweden
46838,46838,1458862307069480986,517295675,United States
46839,46839,1458629975444054027,389953393,None
46840,46840,1458629975444054027,362955412,Kenya
46841,46841,1458629975444054027,1436567826421088257,United States
46842,46842,1458629975444054027,1304174581,None
46844,46844,1458629975444054027,1377297812623388672,Cuba
46846,46846,1458629975444054027,83977227,United States
46848,46848,1458629975444054027,14262590,None
46849,46849,1458629975444054027,2889722859,None
46850,46850,1458629975444054027,496480280,United States
46851,46851,1458629975444054027,1025835130571698176,Ghana
46855,46855,1458629975444054027,15636291,United States
46856,46856,1458629975444054027,2197086498,None
46857,46857,1458629975444054027,834672494,United States
46858,46858,1458629975444054027,46944989,United States
46860,46860,1458629975444054027,3316571907,None
46864,46864,1458629975444054027,171758349,Jamaica
46866,46866,1458629975444054027,1171583193863974912,United States
46868,46868,1458629975444054027,1320156317206614016,None
46869,46869,1458629975444054027,2160226353,None
46871,46871,1458629975444054027,828453155688050688,United States
46872,46872,1458629975444054027,1266129011605897216,None
46875,46875,1458629975444054027,36332025,Japan
46876,46876,1458629975444054027,136742786,Philippines
46877,46877,1458629975444054027,2322901370,Japan
46878,46878,1458629975444054027,806003080135221248,United States
46879,46879,1458629975444054027,554159547,France
46880,46880,1458629975444054027,999765192824238086,United States
46882,46882,1458629975444054027,1133857872281034752,None
46883,46883,1458629975444054027,719690726641164288,United States
46884,46884,1458629975444054027,976074633341419520,Japan
46886,46886,1458629975444054027,2582439872,Australia
46888,46888,1458629975444054027,1260292359239036928,Taiwan
46890,46890,1458629975444054027,1004648663732408320,South Africa
46891,46891,1458629975444054027,1226492046460014593,Canada
46892,46892,1458629975444054027,712517553516593156,Malaysia
46893,46893,1458629975444054027,1456832907775930369,United States
46894,46894,1458629975444054027,458204427,None
46895,46895,1458629975444054027,871016361543073792,India
46898,46898,1458629975444054027,2186827189,United States
46899,46899,1458629975444054027,2266893956,United States
46901,46901,1458629975444054027,486209015,Canada
46902,46902,1458629975444054027,1363729606805655556,Japan
46904,46904,1458629975444054027,215357731,South Africa
46907,46907,1458629975444054027,2676589547,South Africa
46908,46908,1458629975444054027,607364129,United States
46909,46909,1458629975444054027,3176780884,United Kingdom
46912,46912,1458582694959276033,1955839584,United States
46913,46913,1458582694959276033,1377297812623388672,Cuba
46915,46915,1458582694959276033,369553873,None
46918,46918,1458582694959276033,1025835130571698176,Ghana
46919,46919,1458582694959276033,2223972232,None
46920,46920,1458582694959276033,792889541506035712,Belgium
46921,46921,1458582694959276033,78682566,None
46922,46922,1458582694959276033,4719984809,None
46925,46925,1458582694959276033,1340028137871183873,None
46926,46926,1458582694959276033,1540714687,Germany
46928,46928,1458582694959276033,950130326285832192,None
46929,46929,1458582694959276033,3316571907,None
46931,46931,1458582694959276033,1306717995658612736,None
46932,46932,1458582694959276033,1194967326229069825,United States
46936,46936,1458582694959276033,1245837238354747394,None
46937,46937,1458582694959276033,1290516607,None
46940,46940,1458582694959276033,1320156317206614016,None
46942,46942,1458582694959276033,759736554294087680,Australia
46943,46943,1458582694959276033,1421140305437286402,United States
46944,46944,1458582694959276033,36332025,Japan
46945,46945,1458582694959276033,2322901370,Japan
46946,46946,1458582694959276033,930700158647578629,Honduras
46947,46947,1458582694959276033,806003080135221248,United States
46948,46948,1458582694959276033,554159547,France
46949,46949,1458582694959276033,719690726641164288,United States
46950,46950,1458582694959276033,1291622123262357509,None
46951,46951,1458582694959276033,1362417239530504192,None
46956,46956,1458582694959276033,1368033446317019143,None
46957,46957,1458582694959276033,1369955845094608902,Indonesia
46959,46959,1458582694959276033,1230421570188763136,None
46965,46965,1458582694959276033,1283810421133246465,None
46966,46966,1458582694959276033,1379571586886471682,None
46967,46967,1458582694959276033,1539630805,United States
46974,46974,1458582694959276033,1018584829535883271,None
46975,46975,1458582694959276033,1339218364040949760,None
46977,46977,1458582694959276033,215089454,United States
46978,46978,1458582694959276033,807724238388023296,Brazil
46979,46979,1458582694959276033,899643976105566209,United States
46980,46980,1458582694959276033,1410732107492700160,None
46981,46981,1458582694959276033,1257228232606265344,None
46982,46982,1458582694959276033,1443052613776199680,India
46983,46983,1458582694959276033,292560867,Ecuador
46986,46986,1458582694959276033,45890260,United States
46987,46987,1458582694959276033,1411644478067298304,None
46988,46988,1458582694959276033,1309529875976523783,Italy
46989,46989,1458582694959276033,1406102691219116032,None
46990,46990,1458582694959276033,172512273,Brazil
46991,46991,1458582694959276033,1374384358052655110,Mexico
46992,46992,1458582694959276033,1147551312705462274,None
46994,46994,1458582694959276033,1083897112641777664,None
46997,46997,1458541013195055105,2889722859,None
46998,46998,1458541013195055105,1025835130571698176,Ghana
47000,47000,1458541013195055105,1194967326229069825,United States
47002,47002,1458541013195055105,1320156317206614016,None
47003,47003,1458541013195055105,826463300338720768,None
47004,47004,1458541013195055105,1238946697708888064,Canada
47005,47005,1458541013195055105,806003080135221248,United States
47006,47006,1458541013195055105,554159547,France
47007,47007,1458541013195055105,719690726641164288,United States
47010,47010,1458541013195055105,777393852164562944,United States
47011,47011,1458541013195055105,926776651,Barbados
47013,47013,1458541013195055105,32846536,New Zealand
47014,47014,1458541013195055105,36332025,Japan
47016,47016,1458541013195055105,2322901370,Japan
47018,47018,1458541013195055105,1376924286,United States
47019,47019,1458541013195055105,1260292359239036928,Taiwan
47022,47022,1458541013195055105,1226492046460014593,Canada
47023,47023,1458541013195055105,3316571907,None
47024,47024,1458541013195055105,2186827189,United States
47031,47031,1458541013195055105,1071808341414883329,United States
47034,47034,1458541013195055105,1457770243258945544,United States
47042,47042,1458541013195055105,1177001058142281730,None
47046,47046,1458501769248468995,745828865914834944,United States
47047,47047,1458501769248468995,1377297812623388672,Cuba
47050,47050,1458501769248468995,2889722859,None
47052,47052,1458501769248468995,1025835130571698176,Ghana
47054,47054,1458501769248468995,42181852,United States
47056,47056,1458501769248468995,1320156317206614016,None
47058,47058,1458501769248468995,806003080135221248,United States
47060,47060,1458501769248468995,976074633341419520,Japan
47062,47062,1458501769248468995,1131225749195763712,None
47063,47063,1458501769248468995,36332025,Japan
47064,47064,1458501769248468995,2322901370,Japan
47066,47066,1458501769248468995,1260292359239036928,Taiwan
47067,47067,1458501769248468995,1421140305437286402,United States
47068,47068,1458501769248468995,3037084724,United States
47069,47069,1458501769248468995,1138416104,United States
47070,47070,1458501769248468995,825103515257339907,United States
47072,47072,1458501769248468995,1368571407496536064,None
47076,47076,1458501769248468995,1213065342395699201,None
47079,47079,1458501769248468995,756560876778430464,Canada
47081,47081,1458501769248468995,554159547,France
47082,47082,1458501769248468995,1436490141812592662,Brazil
47086,47086,1458501769248468995,797443878781587456,None
47089,47089,1458501769248468995,1345839070417743875,United Kingdom
47091,47091,1458501769248468995,1093854951720321024,South Africa
47092,47092,1458501769248468995,607364129,United States
47093,47093,1458501769248468995,1226492046460014593,Canada
47094,47094,1458501769248468995,820879792660762624,United States
47095,47095,1458501769248468995,23759833,None
47098,47098,1458501769248468995,1444713896363786243,None
47100,47100,1458501769248468995,941870813262897153,United States
47101,47101,1458501769248468995,3708865336,France
47105,47105,1458501769248468995,794368149600600064,United States
47107,47107,1458254037833306117,745828865914834944,United States
47110,47110,1458254037833306117,1025835130571698176,Ghana
47114,47114,1458254037833306117,1320156317206614016,None
47116,47116,1458254037833306117,486209015,Canada
47117,47117,1458254037833306117,825103515257339907,United States
47118,47118,1458254037833306117,1213065342395699201,None
47123,47123,1458254037833306117,491759994,United States
47125,47125,1458254037833306117,42181852,United States
47126,47126,1458254037833306117,704771555470012417,Iceland
47127,47127,1458254037833306117,725008452,None
47132,47132,1458254037833306117,1435257476807475206,Philippines
47135,47135,1458254037833306117,36332025,Japan
47136,47136,1458254037833306117,3176780884,United Kingdom
47137,47137,1458254037833306117,4149004933,United States
47138,47138,1458254037833306117,2322901370,Japan
47139,47139,1458254037833306117,806003080135221248,United States
47140,47140,1458254037833306117,554159547,France
47141,47141,1458254037833306117,1449517020542865409,United States
47142,47142,1458254037833306117,3021596782,Pakistan
47144,47144,1458254037833306117,1421140305437286402,United States
47146,47146,1458254037833306117,396855031,South Africa
47147,47147,1458254037833306117,220861474,Japan
47149,47149,1458254037833306117,753114384,United States
47150,47150,1458254037833306117,834672494,United States
47152,47152,1458254037833306117,607364129,United States
47153,47153,1458254037833306117,810003686193709057,United States
47155,47155,1458254037833306117,1350334951841955842,None
47157,47157,1458254037833306117,2186827189,United States
47158,47158,1458254037833306117,44791377,Canada
47160,47160,1458254037833306117,215089454,United States
47162,47162,1458254037833306117,1150376818840502272,United States
47164,47164,1458254037833306117,2582439872,Australia
47165,47165,1458254037833306117,1129896440854077441,Taiwan
47167,47167,1458254037833306117,565498926,None
47168,47168,1458254037833306117,39682322,United States
47169,47169,1458254037833306117,1260292359239036928,Taiwan
47171,47171,1458254037833306117,1226492046460014593,Canada
47174,47174,1458254037833306117,1031715810031620096,United States
47176,47176,1458254037833306117,294344306,Canada
47177,47177,1458254037833306117,1054456836437540865,United States
47178,47178,1458254037833306117,410863027,United States
47179,47179,1458254037833306117,994389209472421890,United States
47180,47180,1458254037833306117,18191576,United Kingdom
47181,47181,1458254037833306117,23856203,United States
47184,47184,1458254037833306117,334220117,United States
47185,47185,1458254037833306117,1264737390167502849,Pakistan
47187,47187,1458254037833306117,15291745,Turkey
47188,47188,1458254037833306117,934852221526773760,United States
47189,47189,1458254037833306117,1369955845094608902,Indonesia
47191,47191,1458230937951498247,1893379194,None
47193,47193,1458230937951498247,125957621,Japan
47194,47194,1458230937951498247,1377297812623388672,Cuba
47196,47196,1458230937951498247,1406034765216690183,None
47197,47197,1458230937951498247,57209955,United States
47199,47199,1458230937951498247,43077286,United States
47200,47200,1458230937951498247,1025835130571698176,Ghana
47203,47203,1458230937951498247,1290322498446295042,Poland
47204,47204,1458230937951498247,1320156317206614016,None
47207,47207,1458230937951498247,246881229,Russia
47212,47212,1458230937951498247,3037084724,United States
47213,47213,1458230937951498247,825103515257339907,United States
47215,47215,1458230937951498247,1213065342395699201,None
47216,47216,1458230937951498247,174799708,Sweden
47217,47217,1458230937951498247,1160978532509634561,France
47219,47219,1458230937951498247,82050879,None
47220,47220,1458230937951498247,86778790,Germany
47222,47222,1458230937951498247,858296349074235392,United States
47223,47223,1458230937951498247,1445042698151505931,None
47225,47225,1458230937951498247,712517553516593156,Malaysia
47227,47227,1458230937951498247,1281604758722146312,United States
47228,47228,1458230937951498247,1269343703237181440,None
47229,47229,1458230937951498247,790331324833771520,United States
47232,47232,1458230937951498247,852951008326144004,Italy
47233,47233,1458230937951498247,1313882690077233152,None
47235,47235,1458230937951498247,42181852,United States
47237,47237,1458230937951498247,494345457,None
47238,47238,1458230937951498247,1340765900400701440,None
47239,47239,1458230937951498247,1721309562,None
47240,47240,1458230937951498247,1050843931724931073,France
47243,47243,1458230937951498247,1171583193863974912,United States
47246,47246,1458230937951498247,3061657824,Thailand
47247,47247,1458230937951498247,2574954632,None
47250,47250,1458230937951498247,36332025,Japan
47251,47251,1458230937951498247,1101085953836441602,None
47252,47252,1458230937951498247,2322901370,Japan
47253,47253,1458230937951498247,806003080135221248,United States
47255,47255,1458230937951498247,554159547,France
47256,47256,1458230937951498247,2309828502,Spain
47257,47257,1458230937951498247,3021596782,Pakistan
47260,47260,1458230937951498247,1452197413599465472,Vietnam
47261,47261,1458230937951498247,1417798735522799619,None
47262,47262,1458230937951498247,1370090162521276420,None
47265,47265,1458230937951498247,826463300338720768,None
47266,47266,1458230937951498247,889191027814412289,United States
47267,47267,1458230937951498247,92657690,United States
47269,47269,1458230937951498247,1429789525522407424,Brazil
47270,47270,1458230937951498247,364495736,United States
47271,47271,1458230937951498247,2335816280,United States
47273,47273,1458230937951498247,1282637745492332544,Australia
47276,47276,1458207497479618564,745828865914834944,United States
47278,47278,1458207497479618564,637229643,None
47279,47279,1458207497479618564,1689236964,None
47281,47281,1458207497479618564,272252188,United States
47284,47284,1458207497479618564,869631771083776001,United States
47285,47285,1458207497479618564,161902176,Argentina
47287,47287,1458207497479618564,1330610876529963010,United States
47288,47288,1458207497479618564,585317438,Mexico
47289,47289,1458207497479618564,416034128,United States
47291,47291,1458207497479618564,22279004,Canada
47292,47292,1458207497479618564,2444540820,United States
47293,47293,1458207497479618564,361307665,None
47294,47294,1458207497479618564,1366926504,United States
47295,47295,1458207497479618564,3023518115,United States
47296,47296,1458207497479618564,1090008005935095810,United States
47299,47299,1458207497479618564,420795387,United States
47301,47301,1458207497479618564,1406069892743417856,Somalia
47303,47303,1458207497479618564,1088807364562690055,Greece
47304,47304,1458207497479618564,823762852481732608,United States
47305,47305,1458207497479618564,19143837,United States
47306,47306,1458207497479618564,1877861864,United States
47308,47308,1458207497479618564,36155311,United States
47309,47309,1458207497479618564,1025835130571698176,Ghana
47311,47311,1458207497479618564,1320156317206614016,None
47316,47316,1458207497479618564,825103515257339907,United States
47317,47317,1458207497479618564,38548200,None
47318,47318,1458207497479618564,1213065342395699201,None
47320,47320,1458207497479618564,2558198257,Russia
47321,47321,1458207497479618564,76794797,United States
47322,47322,1458207497479618564,833928854569893889,United States
47328,47328,1458207497479618564,294122235,None
47330,47330,1458207497479618564,1176670621452779520,India
47334,47334,1458207497479618564,42181852,United States
47339,47339,1458207497479618564,806003080135221248,United States
47340,47340,1458207497479618564,554159547,France
47344,47344,1458207497479618564,895300107414982656,Ecuador
47346,47346,1458207497479618564,826463300338720768,None
47348,47348,1458207497479618564,30113402,United States
47349,47349,1458207497479618564,1120696706830438402,India
47350,47350,1458207497479618564,1369955845094608902,Indonesia
47351,47351,1458207497479618564,778841755,United States
47352,47352,1458207497479618564,1465993849,United States
47358,47358,1458207497479618564,607364129,United States
47359,47359,1458207497479618564,4149004933,United States
47361,47361,1458207497479618564,36332025,Japan
47362,47362,1458207497479618564,1260292359239036928,Taiwan
47363,47363,1458207497479618564,820879792660762624,United States
47364,47364,1458165001739374598,1426066934676795393,None
47365,47365,1458165001739374598,762085784878841858,United States
47367,47367,1458165001739374598,745828865914834944,United States
47368,47368,1458165001739374598,1377297812623388672,Cuba
47371,47371,1458165001739374598,1320156317206614016,None
47373,47373,1458165001739374598,825103515257339907,United States
47374,47374,1458165001739374598,1160978532509634561,France
47375,47375,1458165001739374598,82050879,None
47377,47377,1458165001739374598,1138416104,United States
47378,47378,1458165001739374598,1323640940024811520,None
47380,47380,1458165001739374598,1194967326229069825,United States
47381,47381,1458165001739374598,1361652101894443014,None
47382,47382,1458165001739374598,1283809969528242181,None
47383,47383,1458165001739374598,1266056515108196358,None
47385,47385,1458165001739374598,42181852,United States
47387,47387,1458165001739374598,1721309562,None
47388,47388,1458165001739374598,1282448929636913152,None
47392,47392,1458165001739374598,950700435433664513,Philippines
47393,47393,1458165001739374598,1101085953836441602,None
47394,47394,1458165001739374598,806003080135221248,United States
47395,47395,1458165001739374598,554159547,France
47398,47398,1458165001739374598,1370090162521276420,None
47400,47400,1458165001739374598,1367677490060173317,None
47401,47401,1458165001739374598,1417798735522799619,None
47405,47405,1458165001739374598,364495736,United States
47406,47406,1458165001739374598,1422508136204697601,None
47407,47407,1458165001739374598,1354039054682251265,None
47408,47408,1458165001739374598,2582439872,Australia
47411,47411,1458165001739374598,4149004933,United States
47413,47413,1458165001739374598,1077974261141262336,None
47415,47415,1458165001739374598,36332025,Japan
47416,47416,1458165001739374598,153982612,None
47417,47417,1458165001739374598,1260292359239036928,Taiwan
47418,47418,1458165001739374598,1254829790953197571,United Kingdom
47419,47419,1458165001739374598,1309930219772416000,None
47420,47420,1458165001739374598,2322901370,Japan
47421,47421,1458165001739374598,1036615069247922176,None
47422,47422,1458165001739374598,3341945045,Portugal
47423,47423,1458165001739374598,1457891346002239489,United States
47424,47424,1458165001739374598,424763816,None
47425,47425,1458165001739374598,704277043,United States
