tweet_id,retweeter_id,retweeter_location
1461396598542549002,894991960280358914,South Africa
1461396598542549002,1212524106978971648,United States
1461396598542549002,1359042178408873986,United States
1461395690526064642,3141265068,India
1461395690526064642,367274481,United States
1461395690526064642,95430452,Singapore
1461395690526064642,820582971149320192,India
1461395690526064642,1071823708006825985,United Kingdom
1461395690526064642,950696699458215936,United Kingdom
1461395690526064642,367150630,Australia
1461395690526064642,1325616321384607744,United States
1461395690526064642,1369675560461406213,Germany
1461395690526064642,1434195518691811332,United States
1461395690526064642,34659878,United States
1461395690526064642,977728423,Mali
1461395690526064642,1274706049115832326,United States
1461395690526064642,77056713,Canada
1461395690526064642,1392126433452077057,United States
1461395690526064642,326439288,Ireland
1461395690526064642,3226904012,India
1461395690526064642,1346666635269009410,India
1461395690526064642,1290926570287161345,India
1461395690526064642,2755201581,Germany
1461395690526064642,894206734688014338,Cameroon
1461395690526064642,778623,Cameroon
1461395690526064642,1392330806220103684,India
1461395690526064642,1263491240336769026,United States
1461395004119736329,875527492873986051,United States
1461395004119736329,367274481,United States
1461395004119736329,95430452,Singapore
1461395004119736329,2838584137,Japan
1461395004119736329,2327829774,United States
1461395004119736329,1071823708006825985,United Kingdom
1461395004119736329,1346216753030967299,Ghana
1461395004119736329,845785168577085440,Australia
1461395004119736329,1355902390667513857,Indonesia
1461395004119736329,1097258494695276544,Canada
1461395004119736329,55137426,United States
1461395004119736329,1413248043604918280,United States
1461395004119736329,342756167,Australia
1461395004119736329,919415799722528768,Japan
1461395004119736329,1251741063024238593,Indonesia
1461395004119736329,219284671,India
1461395004119736329,1409168046174867459,Bangladesh
1461395004119736329,1639741434,Japan
1461395004119736329,1392680328494403589,United States
1461395004119736329,947307347482832896,United States
1461395004119736329,1265291096697057280,Canada
1461395004119736329,1279847740562788352,India
1461395004119736329,820582971149320192,India
1461395004119736329,1369675560461406213,Germany
1461395004119736329,1434195518691811332,United States
1461395004119736329,1211372813258354688,Brazil
1461387723642712067,163992822,United Kingdom
1461387723642712067,367274481,United States
1461387723642712067,95430452,Singapore
1461387723642712067,92804056,United States
1461387723642712067,111095506,United States
1461387723642712067,820582971149320192,India
1461387723642712067,2327829774,United States
1461387723642712067,1071823708006825985,United Kingdom
1461387723642712067,2530461727,Kenya
1461387723642712067,977728423,Mali
1461387723642712067,1369675560461406213,Germany
1461387723642712067,1434195518691811332,United States
1461387723642712067,34659878,United States
1461387723642712067,1392126433452077057,United States
1461387723642712067,1382019123811557384,United States
1461387723642712067,1437790520298909696,Poland
1461387723642712067,326439288,Ireland
1461387723642712067,3226904012,India
1461387723642712067,1111285526299115520,Switzerland
1461387723642712067,975066214824402945,India
1461373633163636747,875527492873986051,United States
1461373633163636747,1262073842853244928,United States
1461373633163636747,367274481,United States
1461373633163636747,95430452,Singapore
1461373633163636747,820582971149320192,India
1461373633163636747,3547713017,United States
1461373633163636747,2838584137,Japan
1461373633163636747,2327829774,United States
1461373633163636747,1071823708006825985,United Kingdom
1461373633163636747,781823355322265600,United States
1461373633163636747,1161371124552413184,United States
1461373633163636747,104876375,United States
1461373633163636747,1306969347680804864,United States
1461373633163636747,581872485,Germany
1461373633163636747,757809883613847552,Australia
1461373633163636747,948978094852931584,Norway
1461373633163636747,274941841,Norway
1461373633163636747,950696699458215936,United Kingdom
1461373633163636747,468095215,United States
1461373633163636747,1346216753030967299,Ghana
1461373633163636747,1355902390667513857,Indonesia
1461373633163636747,1097258494695276544,Canada
1461373633163636747,1214328063594500193,United States
1461373633163636747,40662840,United States
1461373633163636747,18595207,United States
1461373633163636747,1302245992209829889,Argentina
1461373633163636747,519836415,United States
1461373633163636747,374130998,United States
1461373633163636747,4042037953,United States
1461373633163636747,2448851299,United States
1461373633163636747,1410915748973793280,United States
1461373633163636747,1064387936,United States
1461373633163636747,1295355437525676034,Ghana
1461373633163636747,36872421,United States
1461373633163636747,2821926976,United States
1461373633163636747,2649854230,Germany
1461373633163636747,325202500,Canada
1461373633163636747,1258532399408791552,United States
1461373633163636747,710264361,India
1461373633163636747,1338347491155173377,United States
1461373633163636747,98836416,Sweden
1461373633163636747,1369675560461406213,Germany
1461372314424164367,21538153,United States
1461372314424164367,822539167569760258,Saudi Arabia
1461372314424164367,104876375,United States
1461372314424164367,1119906651161550848,United States
1461372314424164367,1351669821830787074,United Kingdom
1461372314424164367,1177359838608797698,United States
1461372314424164367,774622774501449732,United States
1461372314424164367,1453715178248278027,United States
1461372314424164367,1441401051177881602,Austria
1461372314424164367,84850723,United States
1461372314424164367,1388255527692550145,United States
1461372314424164367,2545542090,Tanzania
1461372314424164367,1395996009075990535,United Kingdom
1461372314424164367,1248115177267949568,Vietnam
1461372314424164367,572467909,United States
1461372314424164367,574367061,United States
1461372314424164367,1173092567719661569,India
1461372314424164367,3946017203,United States
1461372314424164367,1456219476433776648,United States
1461372314424164367,459892585,Kenya
1461372314424164367,808039214,United States
1461372314424164367,10014112,United States
1461372314424164367,608956272,United States
1461372314424164367,23727367,Bahamas The
1461372314424164367,1015696868255334401,Portugal
1461372314424164367,186154970,Switzerland
1461372314424164367,2778464325,Kenya
1461372314424164367,1209428190088839172,France
1461372314424164367,1459920073146179584,United States
1461245049585426435,1116045109,Germany
1461245049585426435,1423779782991523841,United States
1461245049585426435,21538153,United States
1461245049585426435,696437019778482176,United Kingdom
1461245049585426435,423839663,United States
1461245049585426435,822539167569760258,Saudi Arabia
1461245049585426435,1447684188593868800,Kazakhstan
1461245049585426435,333127789,United States
1461245049585426435,2915038620,United States
1461245049585426435,1046295315437875201,United States
1461245049585426435,20592886,Australia
1461245049585426435,1130025783534268416,Nigeria
1461245049585426435,104876375,United States
1461245049585426435,1274564780028641281,United States
1461245049585426435,116177619,India
1461245049585426435,764279392990334976,Portugal
1461245049585426435,1119906651161550848,United States
1461245049585426435,1098740214401585153,United States
1461245049585426435,1170555685492461568,United States
1461245049585426435,1260553731692810241,Nigeria
1461245049585426435,97703237,United States
1461245049585426435,2921448036,United States
1461245049585426435,1397050019304263680,India
1461245049585426435,777419255889264640,India
1461245049585426435,794302591,Nigeria
1461245049585426435,302730711,Australia
1461245049585426435,981132615791947778,Indonesia
1461245049585426435,1267674952087384064,United States
1461235511511633922,367274481,United States
1461235511511633922,820582971149320192,India
1461235511511633922,772447827863756801,Spain
1461235511511633922,997465532164071426,United States
1461235511511633922,950696699458215936,United Kingdom
1461235511511633922,1197573728281886720,United States
1461235511511633922,718602728822280192,United States
1461235511511633922,55137426,United States
1461235511511633922,2327829774,United States
1461235511511633922,825302312,Brazil
1461235511511633922,1274165336,United States
1461235511511633922,1258532399408791552,United States
1461235511511633922,2912563687,United States
1461235511511633922,1461426187251720196,South Africa
1461235511511633922,25902875,Cameroon
1461235511511633922,515428179,Russia
1461235511511633922,1420926551915257860,Canada
1461235511511633922,994076390,Venezuela
1461235511511633922,60229422,Canada
1461235511511633922,1440776766507810819,Turkey
1461235511511633922,88035384,Germany
1461235511511633922,1548906950,United States
1461235511511633922,1408636091779928067,United States
1461235511511633922,4862354653,United States
1461235511511633922,1346216753030967299,Ghana
1461235511511633922,972744908837617664,France
1461235511511633922,1361663132901380100,United States
1461235511511633922,468095215,United States
1461203622906187777,1101184516415279104,United States
1461203622906187777,2780265053,Switzerland
1461203622906187777,1434195518691811332,United States
1461203622906187777,1381620960986533895,United States
1461203622906187777,326439288,Ireland
1461203622906187777,143882595,India
1461203622906187777,2327829774,United States
1461203622906187777,3061791097,United States
1461203622906187777,2437012064,United States
1461203622906187777,986982275282755586,United States
1461203622906187777,80723840,United States
1461203622906187777,1042290116,Australia
1461203622906187777,1254555017199190016,Canada
1461203622906187777,22011178,Australia
1461203622906187777,8681532,United States
1461203622906187777,916499676169256960,United States
1461203622906187777,1258532399408791552,United States
1461203622906187777,903049895468195840,United States
1461203622906187777,1338347491155173377,United States
1461203622906187777,1209968869395156992,Australia
1461203622906187777,1384885634586738693,Canada
1461203622906187777,793369411,Hungary
1461203622906187777,1014193032457940993,United States
1461203622906187777,1392126433452077057,United States
1461203622906187777,40069119,Brazil
1461203622906187777,1408820973277679616,United States
1461203622906187777,1374059611,Bahamas The
1461203622906187777,526325332,Japan
1461203622906187777,585263866,Canada
1461203622906187777,1396131021033201664,United States
1461203622906187777,1379610032749248512,United States
1461203622906187777,1357874894,United States
1461203622906187777,1355902390667513857,Indonesia
1461203622906187777,2825188114,Switzerland
1461203622906187777,1071823708006825985,United Kingdom
1461203622906187777,64185495,United States
1461203622906187777,355184673,United States
1461203622906187777,718453200,United States
1461131168431190016,822539167569760258,Saudi Arabia
1461131168431190016,1435257476807475206,Philippines
1461131168431190016,2778464325,Kenya
1461131168431190016,1436966951423594496,Indonesia
1461131168431190016,1408676355231813635,Russia
1461131168431190016,1432324383566036994,India
1461131168431190016,854883026,India
1461131168431190016,1211005077260947456,United States
1461131168431190016,855634050,Venezuela
1461131168431190016,636533941,United States
1461131168431190016,1278295013198311425,United Kingdom
1461131168431190016,800252328,Australia
1461131168431190016,1155419772391235584,United States
1461131168431190016,1229411672344997893,Cameroon
1461131168431190016,1258166389799600130,Brazil
1461131168431190016,1336016177710116865,United States
1461130602627936256,1021756100159266818,Thailand
1461130602627936256,1462205584946642945,Latvia
1461130602627936256,1428539027775365126,Indonesia
1461130602627936256,822539167569760258,Saudi Arabia
1461130602627936256,1461357753096564737,United States
1461130602627936256,2778464325,Kenya
1461130602627936256,1120357680948940800,Turkey
1461130602627936256,571645740,France
1461130602627936256,1436966951423594496,Indonesia
1461130602627936256,1111434851079675904,Brazil
1461130602627936256,1191683122548502528,Philippines
1461130602627936256,401518911,Colombia
1461130602627936256,1342589455325138945,United States
1461130602627936256,135678835,Honduras
1461130602627936256,1434238588389150731,Iran
1461130602627936256,855634050,Venezuela
1461130602627936256,1397507112129888256,India
1461130602627936256,636533941,United States
1461130602627936256,1461807601600053251,Lebanon
1461130602627936256,960312125469200384,Peru
1461127312691367937,875527492873986051,United States
1461127312691367937,1424447738427494401,Australia
1461127312691367937,950894799552438272,United States
1461127312691367937,2332237596,Japan
1461127312691367937,2327829774,United States
1461127312691367937,1382433679247503362,United States
1461127312691367937,1461292812146774018,United States
1461127312691367937,781823355322265600,United States
1461127312691367937,731101936120942592,India
1461127312691367937,1353035554653351937,India
1461127312691367937,950696699458215936,United Kingdom
1461127312691367937,826889713038589952,United States
1461127312691367937,55137426,United States
1461127312691367937,354842257,Tanzania
1461127312691367937,825302312,Brazil
1461127312691367937,182848798,Japan
1461127312691367937,1037621055089725440,United Arab Emirates
1461127312691367937,1258532399408791552,United States
1461127312691367937,1307503512,United Kingdom
1461127312691367937,1290640058362392576,Indonesia
1461127312691367937,1395436442537631747,Iran
1461127312691367937,2276382107,United States
1461127312691367937,365706022,Venezuela
1461127312691367937,1042814404482490368,United States
1461016392916946947,1382744169102344195,Sweden
1461016392916946947,100163384,Nigeria
1461016392916946947,1354145466410274816,Portugal
1461016392916946947,4165015273,United States
1461016392916946947,1236325792507985921,United States
1461016392916946947,2754415118,Japan
1461016392916946947,472594909,India
1461016392916946947,416998910,India
1461016392916946947,2896581801,Georgia
1461016392916946947,929637955869773825,United States
1461016392916946947,3266497428,United States
1461016392916946947,1375707098,United States
1461016392916946947,2445153096,United Kingdom
1461016392916946947,888409652903518208,United States
1461016392916946947,2309651022,Tanzania
1461016392916946947,1566068413,United States
1461016392916946947,1280951016851222528,United States
1461016392916946947,1700334720,United Kingdom
1461016392916946947,482296780,United States
1461016392916946947,1057382940773101569,United States
1461016392916946947,82232403,United States
1461016392916946947,2640483501,South Africa
1461016392916946947,2810368777,Philippines
1461016392916946947,102962956,United States
1461016392916946947,1362130896288157698,United States
1461016392916946947,2334885337,Tanzania
1461016392916946947,1309313177260298240,United States
1461016392916946947,148988677,Malta
1461016392916946947,1375692278363156488,United States
1461016392916946947,214652121,Canada
1461016392916946947,3313427358,India
1461016392916946947,1325206682893340672,United States
1461016392916946947,1300546753,Poland
1461016392916946947,76938755,Japan
1461016392916946947,55137426,United States
1461016392916946947,1203395833019994113,United States
1461016392916946947,994884452001157120,India
1461016392916946947,298821229,United States
1461016392916946947,113618795,India
1461016392916946947,15950707,United States
1460816308463878148,3832026569,Spain
1460816308463878148,238207778,United States
1460816308463878148,55137426,United States
1460816308463878148,148405713,India
1460816308463878148,1379610032749248512,United States
1460816308463878148,1040975565497483264,United States
1460816308463878148,945996433982865408,Spain
1460816308463878148,4886187045,United States
1460816308463878148,275246145,United States
1460816308463878148,800652126,Japan
1460816308463878148,1338699701063884800,United States
1460816308463878148,1355902390667513857,Indonesia
1460816308463878148,15986899,United States
1460816308463878148,3963389300,United States
1460816308463878148,950696699458215936,United Kingdom
1460816308463878148,1379593408935776259,Germany
1460816308463878148,1390417713961463810,India
1460816308463878148,1029645415,Indonesia
1460816308463878148,340037076,Mexico
1460816308463878148,1213590881896321024,Cameroon
1460816308463878148,4327223779,United States
1460816308463878148,977728423,Mali
1460816308463878148,904043145293307904,United States
1460816308463878148,963967544150257664,India
1460816308463878148,1452437314035240960,United States
1460816308463878148,1178344880155824128,United States
1460816308463878148,22074447,United States
1460816308463878148,72028943,United Kingdom
1460816308463878148,1283486532263911424,Pakistan
1460816308463878148,1160797496576270336,United States
1460816308463878148,5777642,United States
1460816308463878148,1384254158174232579,Philippines
1460816308463878148,633872462,United States
1460816308463878148,227266671,United States
1460813037670219778,14990062,United States
1460813037670219778,731101936120942592,India
1460813037670219778,55137426,United States
1460813037670219778,1258532399408791552,United States
1460813037670219778,95430452,Singapore
1460813037670219778,1040975565497483264,United States
1460813037670219778,1025678598857019396,Estonia
1460813037670219778,325548116,India
1460813037670219778,1188829810782392320,India
1460813037670219778,4886187045,United States
1460813037670219778,4039994608,Colombia
1460813037670219778,4346696666,India
1460813037670219778,18595207,United States
1460813037670219778,1175578693764296705,United States
1460813037670219778,1392233516113485824,United States
1460813037670219778,330406517,United States
1460813037670219778,1447206076307415040,United States
1460813037670219778,1355902390667513857,Indonesia
1460813037670219778,15986899,United States
1460813037670219778,950696699458215936,United Kingdom
1460813037670219778,241400115,United Kingdom
1460813037670219778,3782108566,United States
1460813037670219778,1425230684428267526,United States
1460813037670219778,627150161,Norway
1460813037670219778,52309687,Israel
1460813037670219778,1390417713961463810,India
1460813037670219778,1329820224812703747,Germany
1460813037670219778,983150728918155265,United States
1460813037670219778,788411057232412672,United States
1460813037670219778,1197431140438593536,United States
1460813037670219778,81443855,United States
1460813037670219778,146647465,United States
1460813037670219778,1216377652971360257,Canada
1460813037670219778,948978094852931584,Norway
1460813037670219778,124525172,Cameroon
1460813037670219778,709538735742816256,United States
1460813037670219778,1689516060,United States
1460813037670219778,18758218,Netherlands
1460813037670219778,833037738207096832,United States
1460813037670219778,977728423,Mali
1460813037670219778,19827182,United States
1460813037670219778,382582851,Indonesia
1460813037670219778,1458199679594807304,United States
1460813037670219778,1048801333778796544,United States
1460813037670219778,25681440,United States
1460813037670219778,588192560,Belgium
1460810034913361921,684453,United States
1460810034913361921,896859652654157824,United States
1460810034913361921,951518839648464897,Italy
1460810034913361921,28892784,Philippines
1460810034913361921,1295163624953204737,Brazil
1460810034913361921,1423275662798950401,United States
1460810034913361921,1278579248194879488,Nigeria
1460810034913361921,1428834604237172737,Pakistan
1460810034913361921,2431695027,United States
1460810034913361921,1116539803636338689,United States
1460810034913361921,1247204971910586370,India
1460810034913361921,1076397577409445893,India
1460810034913361921,85404147,Mexico
1460810034913361921,4472136142,United States
1460810034913361921,144821679,Venezuela
1460810034913361921,1168458915748765696,France
1460810034913361921,84374592,Portugal
1460810034913361921,141381557,United States
1460810034913361921,705758617979514880,United States
1460810034913361921,1120357680948940800,Turkey
1460810034913361921,319805785,Portugal
1460810034913361921,1436966951423594496,Indonesia
1460810034913361921,1228608017756643329,India
1460810034913361921,7092962,United States
1460810034913361921,1191683122548502528,Philippines
1460810034913361921,1214888074934513666,Philippines
1460720499646992385,1381655027937329153,United States
1460720499646992385,55137426,United States
1460720499646992385,1272442032150024192,United States
1460720499646992385,1446570241635635205,El Salvador
1460720499646992385,29428194,United States
1460720499646992385,1404137618778976259,India
1460720499646992385,1453655625393713168,South Africa
1460720499646992385,1297585261195354112,United Kingdom
1460720499646992385,1344931742755405826,United States
1460720499646992385,4886187045,United States
1460720499646992385,23647732,Cameroon
1460720499646992385,1397051671650476033,United States
1460720499646992385,1378814046837870592,United States
1460720499646992385,1353854230176686081,United States
1460720499646992385,1112472916728467463,United States
1460720499646992385,1392233516113485824,United States
1460720499646992385,20795842,Canada
1460720499646992385,1355902390667513857,Indonesia
1460720499646992385,15986899,United States
1460720499646992385,950696699458215936,United Kingdom
1460720499646992385,480672964,Canada
1460720499646992385,36834501,United States
1460720499646992385,1390417713961463810,India
1460720499646992385,95359331,Canada
1460720499646992385,1292889584435593217,Kenya
1460720499646992385,767498349931028480,United States
1460720499646992385,737507707,France
1460720499646992385,96173159,United States
1460720499646992385,34782275,United States
1460720499646992385,1397140179828285444,United States
1460720499646992385,977728423,Mali
1460720499646992385,904043145293307904,United States
1460720499646992385,891775070347067393,Germany
1460720499646992385,241054439,United States
1460711147108245511,55137426,United States
1460711147108245511,95430452,Singapore
1460711147108245511,4338346754,United States
1460711147108245511,1355902390667513857,Indonesia
1460711147108245511,1245778168876695567,India
1460711147108245511,1353854230176686081,United States
1460711147108245511,1392233516113485824,United States
1460711147108245511,977728423,Mali
1460711147108245511,1343240934998364161,United States
1460711147108245511,65134611,Haiti
1460711147108245511,2755201581,Germany
1460711147108245511,1312431849482977282,Portugal
1460711147108245511,825021624218841088,United Kingdom
1460711147108245511,1036989432530796544,Thailand
1460711147108245511,776985855256768512,United States
1460711147108245511,953958101832601601,Tanzania
1460711147108245511,1434195518691811332,United States
1460711147108245511,988618489,United States
1460711147108245511,975066214824402945,India
1460711147108245511,468095215,United States
1460711147108245511,1382433679247503362,United States
1460711147108245511,82750898,United States
1460711147108245511,2881534654,Kenya
1460711147108245511,177874095,United States
1460711147108245511,477552697,Canada
1460711147108245511,1342135361116499969,Canada
1460711147108245511,1274706049115832326,United States
1460711147108245511,606175520,United States
1460711147108245511,1193197491568529408,United States
1460711147108245511,1357172862436728833,India
1460711147108245511,70230441,Greece
1460711147108245511,1225068167719862274,Canada
1460711147108245511,1687280832,United States
1460711147108245511,36261993,Australia
1460711147108245511,1396131021033201664,United States
1460711147108245511,3430682843,United States
1460711147108245511,3226904012,India
1460711147108245511,835003993289969665,United States
1460711147108245511,2470320569,United States
1460711147108245511,13386,Australia
1460711147108245511,151166238,India
1460711147108245511,3126035792,United States
1460711147108245511,3173662401,Australia
1460430222067703811,95430452,Singapore
1460430222067703811,1355902390667513857,Indonesia
1460430222067703811,1205842090321731584,Ghana
1460430222067703811,1318273514487635973,United States
1460430222067703811,1349186382472699907,India
1460430222067703811,1312406725929037827,India
1460430222067703811,1382433679247503362,United States
1460430222067703811,1447968394754494465,Philippines
1460430222067703811,1455534559039197192,Singapore
1460430222067703811,1385319352052850689,United States
1460430222067703811,1071823708006825985,United Kingdom
1460430222067703811,199741575,United States
1460430222067703811,135826578,United States
1460430222067703811,1456742374948802562,United States
1460430222067703811,2327829774,United States
1460430222067703811,1459017038064615425,United States
1460430222067703811,1364504918304858115,Australia
1460430222067703811,1460708274295169025,Turkey
1460430222067703811,1456566867821203458,Sweden
1460430222067703811,764709218,United States
1460430222067703811,1344580121408266243,United Kingdom
1460430222067703811,449173094,United States
1460430222067703811,1460687678744281092,United States
1460430222067703811,1441377300,Netherlands
1460430222067703811,869785909218037760,India
1460430222067703811,1199751393013186561,United States
1460430222067703811,1072885009818763264,Cameroon
1460430222067703811,776535996565364736,Japan
1460430222067703811,49256806,India
1460430222067703811,3061791097,United States
1460430222067703811,2755201581,Germany
1460430222067703811,1460024421612019712,Fiji Islands
1460430222067703811,1221844695162245120,Cameroon
1460430222067703811,1372938813308289032,United States
1460430222067703811,1412274573299523604,Vietnam
1460430222067703811,4143249442,United States
1460430222067703811,950696699458215936,United Kingdom
1460411507066425351,3280657118,United States
1460411507066425351,1320415174474555392,Germany
1460411507066425351,78748430,Indonesia
1460411507066425351,95430452,Singapore
1460411507066425351,1238666241285533698,United States
1460411507066425351,70688702,Georgia
1460411507066425351,950696699458215936,United Kingdom
1460411507066425351,1314044426482716674,Canada
1460411507066425351,563597383,India
1460411507066425351,1318273514487635973,United States
1460411507066425351,65134611,Haiti
1460411507066425351,1312406725929037827,India
1460411507066425351,149458786,India
1460411507066425351,1382433679247503362,United States
1460411507066425351,16331357,United States
1460411507066425351,1389413582681542659,United States
1460411507066425351,1385319352052850689,United States
1460411507066425351,1071823708006825985,United Kingdom
1460411507066425351,708571161639038977,United States
1460411507066425351,2327829774,United States
1460411507066425351,1386420730338844673,United States
1460411507066425351,1373989196860325888,United States
1460411507066425351,31394536,United Kingdom
1460411507066425351,1258532399408791552,United States
1460411507066425351,776535996565364736,Japan
1460411507066425351,1387061157274562563,Japan
1460411507066425351,301557049,India
1460411507066425351,3085762895,United States
1460411507066425351,1436573842273705985,Spain
1460411507066425351,869785909218037760,India
1460411507066425351,2713333941,United States
1460411507066425351,1199027732581097472,Germany
1460411507066425351,3061791097,United States
1460411507066425351,2755201581,Germany
1460411507066425351,1372938813308289032,United States
1460411507066425351,1412274573299523604,Vietnam
1460411507066425351,1448749305205039105,United States
1460411507066425351,2739455001,United States
1460411507066425351,1125873725222662144,United States
1460411507066425351,1427181172191338496,Turkey
1460411507066425351,274605254,United States
1460408482683928579,95430452,Singapore
1460408482683928579,4886187045,United States
1460408482683928579,286788679,Japan
1460408482683928579,1385319352052850689,United States
1460408482683928579,2327829774,United States
1460408482683928579,1310834420,Thailand
1460408482683928579,1105969156548059136,Brazil
1460408482683928579,301557049,India
1460408482683928579,1392126433452077057,United States
1460408482683928579,1450200174308077568,United States
1460408482683928579,302730711,Australia
1460408482683928579,869785909218037760,India
1460408482683928579,1280605489743704065,United States
1460408482683928579,3061791097,United States
1460408482683928579,3623792114,Norway
1460408482683928579,2755201581,Germany
1460408482683928579,1372938813308289032,United States
1460408482683928579,1125873725222662144,United States
1460408482683928579,1312431849482977282,Portugal
1460408482683928579,1168808535624507392,Netherlands
1460408482683928579,1435257476807475206,Philippines
1460408482683928579,1390417713961463810,India
1460408482683928579,182426203,Netherlands
1460408482683928579,1357230400758714368,United States
1460408482683928579,1283486532263911424,Pakistan
1460408482683928579,1346216753030967299,Ghana
1460408482683928579,1397759582844428289,United States
1460408482683928579,18631114,Germany
1460408482683928579,1434195518691811332,United States
1460408482683928579,151166238,India
1460408482683928579,973788879147995136,Canada
1460408482683928579,62706768,United States
1460408482683928579,3226904012,India
1460408482683928579,4143249442,United States
1460408482683928579,601933940,United States
1460408482683928579,1274706049115832326,United States
1460408482683928579,89290098,United States
1460408482683928579,2535138678,India
1460370293978013699,1229784607488454657,United Kingdom
1460370293978013699,1378311764903829508,Australia
1460370293978013699,866269562693496832,Kazakhstan
1460370293978013699,1208973911683194880,United States
1460370293978013699,55137426,United States
1460370293978013699,354842257,Tanzania
1460370293978013699,796256232747204610,Brazil
1460370293978013699,1383123018877075465,Uganda
1460370293978013699,1358613546146402306,United States
1460370293978013699,1385275655927988224,United States
1460370293978013699,4886187045,United States
1460370293978013699,1049077039104315394,United States
1460370293978013699,70688702,Georgia
1460370293978013699,203686380,India
1460370293978013699,950696699458215936,United Kingdom
1460370293978013699,1379593408935776259,Germany
1460370293978013699,1266877771554447361,United States
1460370293978013699,2327829774,United States
1460370293978013699,334758732,India
1460370293978013699,1318273514487635973,United States
1460370293978013699,1259438503231799299,United States
1460370293978013699,1293635913340334080,Germany
1460370293978013699,79017633,Spain
1460370293978013699,1232321856549597184,France
1460370293978013699,391956492,United States
1460370293978013699,1353948019008229376,Canada
1460370293978013699,1369719195093655559,United States
1460370293978013699,1312406725929037827,India
1460370293978013699,933439273021333504,Canada
1460370293978013699,1382433679247503362,United States
1460370293978013699,1422151604,Canada
1460370293978013699,845670709804322816,United States
1460370293978013699,2798701,United States
1460370293978013699,1389413582681542659,United States
1460370293978013699,802540,United States
1460370293978013699,1360649975462465538,United States
1460370293978013699,179124947,United States
1460370293978013699,1385319352052850689,United States
1460337252672888833,55137426,United States
1460337252672888833,822539167569760258,Saudi Arabia
1460337252672888833,95430452,Singapore
1460337252672888833,1205842090321731584,Ghana
1460337252672888833,4886187045,United States
1460337252672888833,950696699458215936,United Kingdom
1460337252672888833,2327829774,United States
1460337252672888833,1201971960718254080,Malta
1460337252672888833,1318273514487635973,United States
1460337252672888833,2798701,United States
1460337252672888833,1385319352052850689,United States
1460337252672888833,1071823708006825985,United Kingdom
1460337252672888833,1447200657836896261,United States
1460337252672888833,159058188,United States
1460337252672888833,1420926551915257860,Canada
1460337252672888833,1293470451692384256,Germany
1460337252672888833,1445256832235229185,Pakistan
1460337252672888833,829499096,United States
1460337252672888833,1372938813308289032,United States
1460337252672888833,1412274573299523604,Vietnam
1460337252672888833,70982896,Philippines
1460337252672888833,325548116,India
1460337252672888833,186312186,United States
1460337252672888833,1268392969700290560,United States
1460337252672888833,820582971149320192,India
1460337252672888833,52948121,Georgia
1460337252672888833,1052153505308262400,India
1460337252672888833,1390417713961463810,India
1460337252672888833,930813926207471617,India
1460337252672888833,1181675019627302913,United States
1460337252672888833,3436744151,Germany
1460337252672888833,1369675560461406213,Germany
1460337252672888833,2623896627,United States
1460337252672888833,170687597,Russia
1460337252672888833,988618489,United States
1460337252672888833,1434195518691811332,United States
1460337252672888833,1189109334052966402,Australia
1460337252672888833,975066214824402945,India
1460337252672888833,938952110758088704,United States
1460321290959704068,1397255345613905926,United States
1460321290959704068,1142333346,United States
1460321290959704068,1420926551915257860,Canada
1460321290959704068,7287392,Spain
1460321290959704068,1417341872398389253,Mali
1460321290959704068,997171232540897281,United States
1460321290959704068,708204303668748288,United States
1460321290959704068,1189772309646626817,United States
1460321290959704068,60965020,United States
1460321290959704068,1392504038806102021,Australia
1460321290959704068,63303800,United States
1460321290959704068,42038026,Cyprus
1460321290959704068,1206446836988481537,Nigeria
1460321290959704068,23935538,United States
1460321290959704068,2923693968,United States
1460321290959704068,1351264329589424128,India
1460321290959704068,3024669197,France
1460321290959704068,601490852,Argentina
1460321290959704068,2936839095,United States
1460321290959704068,2419386990,Canada
1460321290959704068,2927208006,Japan
1460321290959704068,358330133,Cameroon
1460321290959704068,1177705737193000960,Japan
1460321290959704068,57418072,Brazil
1460321290959704068,2269499113,Germany
1460321290959704068,1228286331224121344,Australia
1460321290959704068,24601650,Germany
1460321290959704068,909876662145298432,Colombia
1460321290959704068,1339612353906806784,United States
1460321290959704068,105843375,Germany
1460321290959704068,1026222230,Canada
1460321290959704068,30387109,Australia
1460321290959704068,1362130896288157698,United States
1460321290959704068,1416256611216027651,United States
1460321290959704068,330406517,United States
1460321290959704068,752889532689813508,Czech Republic
1460321290959704068,1083269485664952320,United States
1460321290959704068,19687793,Philippines
1460321290959704068,3551934803,United States
1460321290959704068,3003977410,United States
1460321290959704068,365805467,United States
1460321290959704068,29275869,Saint Lucia
1460321290959704068,1246701277247164416,United States
1460321290959704068,1161150019333832704,South Africa
1460321290959704068,497099777,Czech Republic
1460321290959704068,1045226670649573376,India
1460321290959704068,14317516,Cameroon
1460321290959704068,953041341776187393,Australia
1460321290959704068,1052911458952990721,United States
1460309914849619970,95430452,Singapore
1460309914849619970,2327829774,United States
1460309914849619970,412829290,United States
1460309914849619970,1318273514487635973,United States
1460309914849619970,1071823708006825985,United Kingdom
1460309914849619970,1346216753030967299,Ghana
1460309914849619970,1372938813308289032,United States
1460309914849619970,820582971149320192,India
1460309914849619970,1312431849482977282,Portugal
1460309914849619970,1435257476807475206,Philippines
1460309914849619970,1283486532263911424,Pakistan
1460309914849619970,988618489,United States
